id,starts_at,name,url,description_short,description_html,organization,categories,tickets_limit,moderation_status
3620435,03.11.2025 11:00,Tunes &amp; Tales Halloween,https://tunesandtales.timepad.ru/event/3620435/,"3-го ноября мы проводим две страшно-увлекательные программы для билингвов разных возрастов. Все будет на английской, as usual!","<p>3-го ноября в 11:00 - <strong>Страшно милый Halloween!</strong></p>

<p><img alt="""" src=""https://ucare.timepad.ru/b5b68b6b-5dce-4d37-b4ea-ef6fdabce04a/-/preview/"" /><br />
<span style=""font-size:0.8125rem;""><em>Приглашаем маленьких билингвов (3➕) в  уютное пространство ""Душевно"" на самый милый Хэллоуин на свете!<br />
В этот день мы собираем в одну кучу все свои страхи и варим из них зелье. А потом начинаем творить добро!</em><br />
 </span><br />
Программа мероприятия включает:</p>

<ul>
	<li><span style=""font-size:0.8125rem;"">Крафтовый спектакль по мотивам сказки Дж. Дональдсон «Room on the broom» </span></li>
	<li><span style=""font-size:0.8125rem;"">Мастерская добрые привидения </span></li>
	<li><span style=""font-size:0.8125rem;"">Страшно вкусные угощения </span></li>
	<li><span style=""font-size:0.8125rem;"">Песни, изгоняющие страхи</span></li>
</ul>

<p><span style=""font-size:0.8125rem;""><strong>Дресс-код: </strong>страшно красивые наряды</span><br />
 </p>

<p>3-го ноября в 14:00 - <strong>An autumn evening at Hogwarts.</strong></p>

<p><img alt="""" src=""https://ucare.timepad.ru/f4ac910d-9be6-4020-8d34-8866b2def967/-/preview/"" /><br />
<em><span style=""font-size:0.8125rem;"">Осень - время таинственности и магии.<br />
Мы проведен в этот день погружение на английском языке в атмосферу осеннего Хогвартса под сопровождении кельтской арфы и скрипки (7</span></em><span style=""font-size:0.8125rem;""><em>➕).</em></span><em><span style=""font-size:0.8125rem;""> </span></em></p>

<p><strong>Под музыку из кинофильмов о Гарри Поттере дети :</strong></p>

<ul>
	<li><span style=""font-size:0.8125rem;"">пройдут увлекательный тематический квест;</span></li>
	<li><span style=""font-size:0.8125rem;"">создадут свое волшебное зелье;</span></li>
	<li><span style=""font-size:0.8125rem;"">станут настоящими волшебниками </span></li>
</ul>

<p><br />
<strong>Продолжительность:</strong> 1,5 часа<br />
<strong>Билеты:</strong> 2500 р. (полный), 1500 р. - сиблинг<br />
<strong>Группа</strong> максимум 12 человек</p>
",Tunes_and_Tales,Для детей,15,featured
3620436,03.11.2025 14:00,Tunes &amp; Tales Halloween,https://tunesandtales.timepad.ru/event/3620436/,"3-го ноября мы проводим две страшно-увлекательные программы для билингвов разных возрастов. Все будет на английской, as usual!","<p>3-го ноября в 11:00 - <strong>Страшно милый Halloween!</strong></p>

<p><img alt="""" src=""https://ucare.timepad.ru/b5b68b6b-5dce-4d37-b4ea-ef6fdabce04a/-/preview/"" /><br />
<span style=""font-size:0.8125rem;""><em>Приглашаем маленьких билингвов (3➕) в  уютное пространство ""Душевно"" на самый милый Хэллоуин на свете!<br />
В этот день мы собираем в одну кучу все свои страхи и варим из них зелье. А потом начинаем творить добро!</em><br />
 </span><br />
Программа мероприятия включает:</p>

<ul>
	<li><span style=""font-size:0.8125rem;"">Крафтовый спектакль по мотивам сказки Дж. Дональдсон «Room on the broom» </span></li>
	<li><span style=""font-size:0.8125rem;"">Мастерская добрые привидения </span></li>
	<li><span style=""font-size:0.8125rem;"">Страшно вкусные угощения </span></li>
	<li><span style=""font-size:0.8125rem;"">Песни, изгоняющие страхи</span></li>
</ul>

<p><span style=""font-size:0.8125rem;""><strong>Дресс-код: </strong>страшно красивые наряды</span><br />
 </p>

<p>3-го ноября в 14:00 - <strong>An autumn evening at Hogwarts.</strong></p>

<p><img alt="""" src=""https://ucare.timepad.ru/f4ac910d-9be6-4020-8d34-8866b2def967/-/preview/"" /><br />
<em><span style=""font-size:0.8125rem;"">Осень - время таинственности и магии.<br />
Мы проведен в этот день погружение на английском языке в атмосферу осеннего Хогвартса под сопровождении кельтской арфы и скрипки (7</span></em><span style=""font-size:0.8125rem;""><em>➕).</em></span><em><span style=""font-size:0.8125rem;""> </span></em></p>

<p><strong>Под музыку из кинофильмов о Гарри Поттере дети :</strong></p>

<ul>
	<li><span style=""font-size:0.8125rem;"">пройдут увлекательный тематический квест;</span></li>
	<li><span style=""font-size:0.8125rem;"">создадут свое волшебное зелье;</span></li>
	<li><span style=""font-size:0.8125rem;"">станут настоящими волшебниками </span></li>
</ul>

<p><br />
<strong>Продолжительность:</strong> 1,5 часа<br />
<strong>Билеты:</strong> 2500 р. (полный), 1500 р. - сиблинг<br />
<strong>Группа</strong> максимум 12 человек</p>
",Tunes_and_Tales,Для детей,15,featured
3620500,01.11.2025 19:00,&quot;Идеальные формы романтизма&quot; ,https://malye-stseny-event.timepad.ru/event/3620500/,"Блестящий творческий тандем артистки оркестра MusicAeterna Теодора Курентзиса скрипачки Евгении ГРАНОВОЙ и талантливого пианиста Игоря РОЩУПКИНА,  обещает нам великолепный вечер с программой из абсолютных шедевров Брамса и Листа в Красном зале Театрального музея. ","<p>И. Брамс<br />
Соната для скрипки и фортепиано №1 соль мажор Op. 78<br />
<br />
И. Брамс<br />
Соната для скрипки и фортепиано №2 ля мажор, Op.100</p>

<p>Ф. Лист<br />
Воспоминания об опере Норма для фортепиано S.394<br />
 </p>
",Малые СЦЕНЫ,Концерты,0,shown
3621310,01.11.2025 11:00,Focus: Фотография,https://myth-gallery.timepad.ru/event/3621310/,,"<p>Групповой проект <strong>«Focus: фотография» </strong>исследует этот художественный медиум. </p>

<p><br />
«Focus: фотография» объединит работы <em>Александра Гронского, Игоря Елукова, Маресия Иващенко, Федора Максимишина, Дмитрия Маркова, Ивана Михайлова, Кирилла Савельева и Александра Седельникова</em>. Проект создаст пространство для диалога между известными и молодыми художниками, а также выступит платформой для укрепления горизонтальных связей между участниками арт-сцены.</p>

<p>Отдельную благодарность выражаем коллегам из <u>Anna Nova Gallery</u>, <u>Jessica Gallery</u>, <u>PENNLAB Gallery</u>, <u>Shift</u>, <u>Sobo Gallery</u> и <u>Галереи Х.Л.А.М.</u> за участие в проекте.</p>

<p>18.10 - 05.12.2025</p>

<p>Myth Gallery, ул. Чайковского, 61 (Домофон 55)</p>

<p> </p>

<p> </p>

<p><strong>Полный билет</strong> — 200 руб.</p>

<p><strong>Льготный билет</strong> (школьники, студенты, пенсионеры) — 100 руб.<br />
При покупке льготного билета посетителю необходимо будет предъявить документ, подтверждающий право на льготу.</p>

<p><strong>Бесплатный билет</strong> (дети дошкольного возраста, жители блокадного Ленинграда, инвалиды 1 и 2 групп, члены многодетных семей). При приобретении бесплатного билета посетителю необходимо будет предъявить документ, подтверждающий право на льготу.</p>

<p>Вы можете купить билет на <strong>один из двух интервалов</strong> – с 11.00 до 15.00 или с 15.00 до 19.00 – и прийти на выставку в <strong>любое время вашего интервала</strong>.</p>
",MYTH Gallery,Искусство и культура,0,featured
3621311,01.11.2025 15:00,Focus: Фотография,https://myth-gallery.timepad.ru/event/3621311/,,"<p>Групповой проект <strong>«Focus: фотография» </strong>исследует этот художественный медиум. </p>

<p><br />
«Focus: фотография» объединит работы <em>Александра Гронского, Игоря Елукова, Маресия Иващенко, Федора Максимишина, Дмитрия Маркова, Ивана Михайлова, Кирилла Савельева и Александра Седельникова</em>. Проект создаст пространство для диалога между известными и молодыми художниками, а также выступит платформой для укрепления горизонтальных связей между участниками арт-сцены.</p>

<p>Отдельную благодарность выражаем коллегам из <u>Anna Nova Gallery</u>, <u>Jessica Gallery</u>, <u>PENNLAB Gallery</u>, <u>Shift</u>, <u>Sobo Gallery</u> и <u>Галереи Х.Л.А.М.</u> за участие в проекте.</p>

<p>18.10 - 05.12.2025</p>

<p>Myth Gallery, ул. Чайковского, 61 (Домофон 55)</p>

<p> </p>

<p> </p>

<p><strong>Полный билет</strong> — 200 руб.</p>

<p><strong>Льготный билет</strong> (школьники, студенты, пенсионеры) — 100 руб.<br />
При покупке льготного билета посетителю необходимо будет предъявить документ, подтверждающий право на льготу.</p>

<p><strong>Бесплатный билет</strong> (дети дошкольного возраста, жители блокадного Ленинграда, инвалиды 1 и 2 групп, члены многодетных семей). При приобретении бесплатного билета посетителю необходимо будет предъявить документ, подтверждающий право на льготу.</p>

<p>Вы можете купить билет на <strong>один из двух интервалов</strong> – с 11.00 до 15.00 или с 15.00 до 19.00 – и прийти на выставку в <strong>любое время вашего интервала</strong>.</p>
",MYTH Gallery,Искусство и культура,0,featured
3621312,02.11.2025 11:00,Focus: Фотография,https://myth-gallery.timepad.ru/event/3621312/,,"<p>Групповой проект <strong>«Focus: фотография» </strong>исследует этот художественный медиум. </p>

<p><br />
«Focus: фотография» объединит работы <em>Александра Гронского, Игоря Елукова, Маресия Иващенко, Федора Максимишина, Дмитрия Маркова, Ивана Михайлова, Кирилла Савельева и Александра Седельникова</em>. Проект создаст пространство для диалога между известными и молодыми художниками, а также выступит платформой для укрепления горизонтальных связей между участниками арт-сцены.</p>

<p>Отдельную благодарность выражаем коллегам из <u>Anna Nova Gallery</u>, <u>Jessica Gallery</u>, <u>PENNLAB Gallery</u>, <u>Shift</u>, <u>Sobo Gallery</u> и <u>Галереи Х.Л.А.М.</u> за участие в проекте.</p>

<p>18.10 - 05.12.2025</p>

<p>Myth Gallery, ул. Чайковского, 61 (Домофон 55)</p>

<p> </p>

<p> </p>

<p><strong>Полный билет</strong> — 200 руб.</p>

<p><strong>Льготный билет</strong> (школьники, студенты, пенсионеры) — 100 руб.<br />
При покупке льготного билета посетителю необходимо будет предъявить документ, подтверждающий право на льготу.</p>

<p><strong>Бесплатный билет</strong> (дети дошкольного возраста, жители блокадного Ленинграда, инвалиды 1 и 2 групп, члены многодетных семей). При приобретении бесплатного билета посетителю необходимо будет предъявить документ, подтверждающий право на льготу.</p>

<p>Вы можете купить билет на <strong>один из двух интервалов</strong> – с 11.00 до 15.00 или с 15.00 до 19.00 – и прийти на выставку в <strong>любое время вашего интервала</strong>.</p>
",MYTH Gallery,Искусство и культура,0,featured
3621313,02.11.2025 15:00,Focus: Фотография,https://myth-gallery.timepad.ru/event/3621313/,,"<p>Групповой проект <strong>«Focus: фотография» </strong>исследует этот художественный медиум. </p>

<p><br />
«Focus: фотография» объединит работы <em>Александра Гронского, Игоря Елукова, Маресия Иващенко, Федора Максимишина, Дмитрия Маркова, Ивана Михайлова, Кирилла Савельева и Александра Седельникова</em>. Проект создаст пространство для диалога между известными и молодыми художниками, а также выступит платформой для укрепления горизонтальных связей между участниками арт-сцены.</p>

<p>Отдельную благодарность выражаем коллегам из <u>Anna Nova Gallery</u>, <u>Jessica Gallery</u>, <u>PENNLAB Gallery</u>, <u>Shift</u>, <u>Sobo Gallery</u> и <u>Галереи Х.Л.А.М.</u> за участие в проекте.</p>

<p>18.10 - 05.12.2025</p>

<p>Myth Gallery, ул. Чайковского, 61 (Домофон 55)</p>

<p> </p>

<p> </p>

<p><strong>Полный билет</strong> — 200 руб.</p>

<p><strong>Льготный билет</strong> (школьники, студенты, пенсионеры) — 100 руб.<br />
При покупке льготного билета посетителю необходимо будет предъявить документ, подтверждающий право на льготу.</p>

<p><strong>Бесплатный билет</strong> (дети дошкольного возраста, жители блокадного Ленинграда, инвалиды 1 и 2 групп, члены многодетных семей). При приобретении бесплатного билета посетителю необходимо будет предъявить документ, подтверждающий право на льготу.</p>

<p>Вы можете купить билет на <strong>один из двух интервалов</strong> – с 11.00 до 15.00 или с 15.00 до 19.00 – и прийти на выставку в <strong>любое время вашего интервала</strong>.</p>
",MYTH Gallery,Искусство и культура,0,featured
3621798,02.11.2025 19:00,«Другие берега»,https://ip-ermakova-olga-borisovn.timepad.ru/event/3621798/,Мозаика из поэтических произведений Владимира Набокова,"<p>Спектакль «Другие берега» поставлен по одноименному произведению Владимира Набокова. В его основе лежат воспоминания автора и его неумолимое стремление вернуться в свое счастливое детство. Стремление, которое «уже ничем нельзя было разрешить или облегчить».<br />
<br />
Наш спектакль- это мозаика из поэтических произведений Владимира Набокова: его детских воспоминаний, цветного восприятия букв, полета бабочек, волшебных озарений и безупречного аристократизма самого автора.<br />
<br />
Исполняют: Ольга Ермакова и Полина Руновская<br />
Продолжительность- 1 час 20 мин<br />
Возраст (16+)</p>
",ИП Ермакова Ольга Борисовна,Театры,16,featured
3621838,01.11.2025 10:17,Фестиваль еврейских знаний в Санкт-Петербурге ,https://havura.timepad.ru/event/3621838/,"Приглашаем вас с 1 по 30 ноября принять участие в мероприятиях ежегодного Фестиваля еврейских знаний в Санкт-Петербурге. Программа будет интересной как для взрослых, так и для детей. 

Участие бесплатное, необходима регистрация.","<p><span style=""font-size:1.1875rem;""><span style=""color:#000000;""><span style=""font-style:normal;""><span style=""font-weight:400;""><span style=""color:#252525;"">С 1 по 30 ноября приглашаем вас на </span><span style=""color:#000000;"">Фестиваль еврейских знаний в Санкт-Петербурге</span><span style=""color:#252525;"">, посвящённый культуре и искусству еврейского народа. </span><span style=""color:#000000;"">В течение всего месяца вас ждёт интересная программа, включающая научно-популярные лекции и дискуссии</span><span style=""color:#252525;"">, выставки, творческие мастер-классы, экскурсии, спектакли и концерты.</span></span></span></span></span><br />
<br />
<span style=""font-size:1.1875rem;""><span style=""font-style:normal;""><span style=""font-weight:400;""><span style=""color:#000000;"">Воспользуйтесь шансом окунуться в богатство еврейской культуры и искусства! </span></span></span></span><br />
<span style=""font-size:1.1875rem;""><span style=""font-style:normal;""><span style=""font-weight:400;""><span style=""color:#000000;"">С нетерпением ждём вас на мероприятиях фестиваля!<br />
<br />
<br />
Фестиваль проводится на 15 различных площадках города. <br />
Адрес места проведения указан в билетах на события.<br />
<br />
Другие активности фестиваля, а также подробную информацию о месте проведения событий вы найдете на сайте фестиваля: fest.havura.info</span></span></span></span></p>
",Ресурсный центр,Искусство и культура,0,shown
3622244,01.11.2025 11:30,Анатомический спектакль,https://eto-piter-detkam-ekskursi.timepad.ru/event/3622244/,"Отправляемся на театрализованное представление в Военно-медицинский музей и познакомиться с тем, как мы устроены.","<p>К нам явится коварный инквизитор и чумной доктор, чтобы принять участие в пугающем и завораживающем зрелище.</p>

<ul>
	<li>Мы погрузимся в атмосферу Средневековья</li>
	<li>Ощутим радость открытий Нового времени</li>
	<li>Оценим достижения великого Андреаса Везалия</li>
	<li>Познакомимся с достоверной и наглядной информацией о строении человеческого тела</li>
	<li>Узнаем о курьезах исторических открытий</li>
</ul>

<p>Неформальное общение поможет узнать больше об истории, анатомии, медицине и, конечно же, о самих себе.<br />
Иммерсивный формат шоу подразумевает непосредственное участие зрителей, каждый из которых сможет примерить на себя:</p>

<ul>
	<li>роль жителя средневекового города</li>
	<li>аристократа,</li>
	<li>священника,</li>
	<li>профессора медицины</li>
	<li>студента-медика,</li>
	<li>художника</li>
	<li>или простого горожанина.</li>
</ul>
",Это Питер деткам | экскурсии для всей семьи 2+,Для детей,0,shown
3622706,02.11.2025 14:00,Halloween Morning party?,https://brusnitsyn-kulturny-event.timepad.ru/event/3622706/,,"<p><strong>Halloween Morning party 2 ноября?</strong><br />
Мы еще не решили, делать ее или нет.<br />
Регистрируйся на предзапись, и если наберется нужное количество желающих - <strong>все случится.</strong></p>
",Брусницын Культурный Квартал,Вечеринки,0,shown
3622717,02.11.2025 13:00,Halloween Morning party?,https://morning-club-event.timepad.ru/event/3622717/,,"<p><strong>Halloween Morning party 2 ноября?</strong></p>

<p>Мы еще не решили, делать ее или нет. <br />
Регистрируйся на предзапись, и если наберется нужное количество желающих - <strong>все случится!</strong></p>
",Morning club,Вечеринки,0,shown
3622738,03.11.2025 16:40,Экскурсия на фабрику мороженого,https://eto-piter-detkam-ekskursi.timepad.ru/event/3622738/,Отправляемся на производство настоящего итальянского gelato,"<p>На экскурсии вы узнаете секреты производства от директора фабрики (профессиональный ресторатор с опытом более 10-ти лет в лучших ресторанах Спб), увидите, как получается пломбир, поучаствуете в мастер-классе по производство эскимо и продегустируете несколько видов gelato. </p>
",Это Питер деткам | экскурсии для всей семьи 2+,Для детей,0,shown
3624378,02.11.2025 17:00,Человек без велосипеда  02.11.,https://teatr-meri.timepad.ru/event/3624378/,Спектакль по мотивам повести Н.Дашевской &quot;Вилли&quot;,"<p>Кто-то опаздывает в школу из-за собаки, которая вечно лает на него в подворотне и приходится идти по длинной дороге. Кто-то из-за того, что у него нет велосипеда. А кое-кто из-за того что нет друга с которым было бы веселее в дороге, А вот у Севки все сразу.....</p>

<p>На сцене артисты театра ""Летим"" - многократного лауреата высшей степени фестивалей и конкурсов в Санкт-Петербурге, Москве, Калининграде, Казани, Сочи, Великом Устюге, Берлине, Суздале и Йошкар-Оле, Минске и т. д.</p>
",Театр Летим,Театры,0,featured
3624838,01.11.2025 18:00,Лекция-встреча «Театр и Романовы»,https://tsentr-dobrososedstva-tea.timepad.ru/event/3624838/,Организатор: Алексей Лопатин (https://vk.com/le_cchaaat),"<p>В рамках мероприятия:<br />
<br />
История Театральной площади и Мариинского театра<br />
<br />
Взаимосвязь Романовых с театральной жизнью: как монархи посещали театры и какие особенности этого времени оказывали влияние на культурную жизнь.<br />
<br />
Увлечение цесаревичей и императоров музыкой и театром: на каких инструментах они играли и как это влияло на их личные предпочтения в искусстве.<br />
<br />
Личные дневники императоров, в которых упоминается театр, и их отношение к этому виду искусства.<br />
<br />
Заглянем в закрытые залы театра: тайные двери, которые открывают нам неизведанные уголки Мариинского театра (с фотоматериалами и видео).</p>
",Центр Добрососедства Театров &quot;Дом&quot;,Театры,15,featured
3625326,02.11.2025 15:30,Евреи Российской империи. Экскурсия по Еврейскому кладбищу,https://a-guter-beter.timepad.ru/event/3625326/,"2 ноября в 15:30 пройдёмся по небольшой парадной части Еврейского кладбища: по Невской дорожке от Дома омовения вглубь к склепу С.Полякова. Здесь много дореволюционных памятников, которые рассказывают нам об истории евреев Российской империи.","<p>Могильные плиты содержат не только имена и фамилии людей, но ещё и являются едва ли не единственным свидетельством того, как жили евреи в Петербурге в конце XIX – начале XX века. О том, кем они были, как зарабатывали на жизнь, почему оказались в столице и, наконец, насколько помнили о традициях и религии своих предков. </p>

<p>По дороге мы увидим захоронения известных промышленников, меценатов, скульптора, архитектора, издателя, врача и общественного деятеля, инженера и многих многих других.</p>

<p>Проводит экскурсию в Синагогу Инна Аронова – театральный режиссер, волонтер еврейской общины, экскурсовод, создатель авторских пешеходных маршрутов — бродилок по Санкт-Петербургу.</p>

<p>2 года служила художественным руководителем театра «Кот Вильям». Ставила спектакли в Санкт-Петербурге, Выборге, Вологде и Чикаго.</p>
",АГУТЭР БЭТЭР,Экскурсии и путешествия,0,featured
3625471,01.11.2025 12:00,Программа «Химия индикаторов» (школьники 7-12 лет),https://spbguptd.timepad.ru/event/3625471/,Мероприятие в рамках Фестиваля НАУКА 0+ • Санкт-Петербургский государственный университет промышленных технологий и дизайна • Университет «Промтехдизайн»,"<p><span style=""font-size:11pt;""><span><strong><span>ПЛОЩАДКА «МИР УВЛЕКАТЕЛЬНОЙ ХИМИИ»</span></strong></span></span></p>

<p><strong><span style=""font-size:11pt;""><span><span>Программа «Химия индикаторов»</span></span></span></strong></p>

<p><span style=""font-size:11pt;""><span><span>Программа включает в себя презентацию, лабораторные и демонстрационные опыты по химии. В лаборатории узнают о химических индикаторах, понятии pH и другую полезную информацию, которая позволит им погрузиться в мир химии с магическими опытами и фокусами.</span></span></span></p>

<p><span style=""font-size:11pt;""><span><span>Лаборатория кафедры теоретической и прикладной химии, 2 этаж – секция органической химии </span></span></span><em>(школьники 7-12 лет), малые группы до 10 человек.</em></p>
",СПбГУПТД,Для детей,0,featured
3625488,01.11.2025 12:00,Программа «Увлекательная химия» (школьники 7-12 лет),https://spbguptd.timepad.ru/event/3625488/,Мероприятие в рамках Фестиваля НАУКА 0+ • Санкт-Петербургский государственный университет промышленных технологий и дизайна • Университет «Промтехдизайн»,"<p><span style=""font-size:11pt;""><span><strong><span>ПЛОЩАДКА «МИР УВЛЕКАТЕЛЬНОЙ ХИМИИ»</span></strong></span></span></p>

<p><span style=""font-size:11pt;""><span><span><strong><span>Программа «Увлекательная химия</span></strong></span></span></span></p>

<p><span style=""font-size:11pt;""><span><em><span>(школьники 7-12 лет), малые группы до 10 человек</span></em></span></span></p>

<p><span style=""font-size:11pt;""><span><span>Программа для школьников включает в себя презентацию, лабораторные и демонстрационные опыты по химии. В ходе программы школьники познакомятся с химической лабораторией. </span></span></span></p>

<p><span style=""font-size:11pt;""><span><span>В лаборатории узнают о химических индикаторах, понятии pH и другую полезную информацию, которая позволит им погрузиться в мир химии с магическими опытами и фокусами.</span></span></span></p>
",СПбГУПТД,Для детей,0,featured
3625549,01.11.2025 12:00,Мастер-класс по изготовлению ювелирных изделий ,https://spbguptd.timepad.ru/event/3625549/,Мероприятие в рамках Фестиваля НАУКА 0+ • Санкт-Петербургский государственный университет промышленных технологий и дизайна • Университет «Промтехдизайн»,"<p>Организатор — кафедра технологии художественной обработки материалов и ювелирных изделий.</p>

<p>Проводит мастер-класс: Агалюлина Юлия Камильевна, доцент кафедры декоративно-прикладного искусства и народных промыслов.</p>

<p>Изделия можно будет забрать.</p>
",СПбГУПТД,Для детей,0,featured
3625552,01.11.2025 12:00,МАСТЕР-КЛАССЫ ОТ КАФЕДРЫ ХИМИЧЕСКИХ ТЕХНОЛОГИЙ ИМ. ПРОФ. А.А. ХАРХАРОВА (Мероприятие ориентировано на детей)),https://spbguptd.timepad.ru/event/3625552/,Мероприятие в рамках Фестиваля НАУКА 0+ • Санкт-Петербургский государственный университет промышленных технологий и дизайна • Университет «Промтехдизайн»,"<p class=""MsoNoSpacing"" style=""text-align:center;""><span style=""font-size:11pt;""><span><strong><span>Мастер-класс по нанесению рисунков на сумки-шопперы, мешочки для подарков в технике сублимационной печати </span></strong></span></span></p>

<p class=""MsoNoSpacing"" style=""text-align:justify;""><span style=""font-size:11pt;""><span><span>Приглашаем вас на увлекательный мастер-класс, посвящённый искусству нанесения логотипов и уникальных рисунков на текстильные изделия. Этот захватывающий процесс позволит каждому участнику создать собственное стильное изделие – сумку-шоппер или мешочек для подарков, которые можно будет забрать с собой в конце мероприятия. На мастер-классе вы узнаете о технике сублимации – современном и высококачественном способе печати, который обеспечивает яркость и долговечность изображений. Мы подробно разберём все этапы процесса. </span></span></span></p>

<p class=""MsoNoSpacing"" style=""text-align:justify;""><span style=""font-size:11pt;""><span><strong><span>Мастер-класс по нанесению самоочищающегося покрытия интерференционным пигментом на сумки способом шелкографии</span></strong></span></span></p>

<p class=""MsoNoSpacing"" style=""text-align:justify;""><span style=""font-size:11pt;""><span><span>Приглашаем вас на уникальный мастер-класс, посвященный инновационным технологиям в области текстиля! На этом мероприятии вы узнаете о самом революционном способе обработки тканей – нанесении самоочищающегося покрытия с использованием интерференционных пигментов. Это позволит вашему изделию не только выглядеть стильно, но и обладать уникальными функциональными свойствами.  </span></span></span></p>

<p class=""MsoNoSpacing"" style=""text-align:justify;""><span style=""font-size:11pt;""><span><strong><span>Мастер-класс по изготовлению изделия в технике «тай-дай»</span></strong></span></span></p>

<p class=""MsoNoSpacing"" style=""text-align:justify;""><span style=""font-size:11pt;""><span><span>Приглашаем вас на яркий и креативный мастер-класс, посвященный искусству окрашивания ткани в технике «тай-дай»! Эта уникальная техника позволяет создавать неповторимые узоры и цвета, придавая вашим изделиям оригинальный и индивидуальный стиль. На мастер-классе можно изготовить косынку, бандану или шапку-бини с эксклюзивным и неповторимым дизайном. Организатор кафедра химических технологий им. проф. А.А. Хархарова. </span></span></span></p>

<p class=""MsoNoSpacing"" style=""text-align:justify;""><span style=""font-size:11pt;""><span><span>Проводит мастер-классы: Дащенко Наталья Витальевна кандидат технических наук, доцент и аспиранты кафедры.</span></span></span></p>

<p class=""MsoNoSpacing"" style=""text-align:justify;""><em><span style=""font-size:11pt;""><span>Мероприятие ориентировано на <strong><span>детей</span></strong> (младшие школьники в сопровождении взрослых). Взрослые могут принять участие в мастер-классе при наличии <span>свободных </span>мест. </span></span></em></p>
",СПбГУПТД,Для детей,0,featured
3625577,01.11.2025 12:00,Китайский за 80 минут: Квантовый эффект изучения языка,https://spbguptd.timepad.ru/event/3625577/,Мероприятие в рамках Фестиваля НАУКА 0+ • Санкт-Петербургский государственный университет промышленных технологий и дизайна • Университет «Промтехдизайн»,"<p class=""MsoNoSpacing""><strong><span style=""font-size:11pt;""><span class=""MsoHyperlink"">ПОГРУЖЕНИЕ В МИР КИТАЙСКОЙ КУЛЬТУРЫ</span></span></strong></p>

<p class=""MsoNoSpacing""><span style=""font-size:11pt;""><span><strong><span>Китайский за 80 минут: Квантовый эффект изучения языка</span></strong></span></span></p>

<p class=""MsoNoSpacing""><span style=""font-size:11pt;""><span><span>Этот день посвящен структуре китайского языка и раскрытию тайны образования иероглифов через метафору «квантовой запутанности». Участники изучат основы пиньиня и тонов, поймут, как разное произношение меняет значение слова. </span></span></span></p>

<p class=""MsoNoSpacing""><span style=""font-size:11pt;""><span><span>Ключевым элементом станет игра в «запутанность слов»: два отдельных иероглифа, соединяясь, подобно квантово-запутанным частицам, рождают совершенно новый смысл (например, «электричество» </span><span>电</span><span> + «мозг» </span><span>脑</span><span> = «компьютер» </span><span>电脑</span><span>). </span></span></span></p>

<p class=""MsoNoSpacing""><span style=""font-size:11pt;""><span><span>Участники разделятся на команды для соревнования: группа, составившая больше всего правильных слов за отведенное время, получит призы в китайском стиле.</span></span></span></p>
",СПбГУПТД,Для детей,0,featured
3625581,01.11.2025 15:45,Практическое занятие «Я ПОСТУПЛЮ!»,https://tsentr-dobrososedstva-tea.timepad.ru/event/3625581/,Организатор: Анастасия Возжаева (https://vk.com/id36449703),"<p>Практическое занятие для поступающих в театральный институт в 2026 году «Я ПОСТУПЛЮ!» включает в себя:<br />
<br />
- 30 минут тренинга актерского мастерства (включает упражнения, которые помогут выполнять творческие задания Приемной комиссии)<br />
<br />
- подробный рассказ про все этапы поступления и мастерские в СПБ и МСК в 2026г<br />
<br />
- ответ на вопрос: «как выбрать себе подходящий репертуар»?<br />
<br />
- частые ошибки абитуриентов<br />
<br />
- ответы на вопросы.<br />
<br />
Ведёт занятия актриса, режиссёр и педагог актерского мастерства Анастасия Возжаева.<br />
<br />
Длительность занятия 1,5 часа. Начало в 16:00.<br />
<br />
С собой сменная обувь, ручка и блокнот для записи пользы и хорошее настроение.<br />
<br />
14+</p>
",Центр Добрососедства Театров &quot;Дом&quot;,Театры,50,featured
3625602,01.11.2025 15:00,Мастер-класс «10 правил ухода за кожей»,https://biblioteka-kirovskih-ostr.timepad.ru/event/3625602/,"Бьюти-встреча, необходимая каждой женщине
","<p><span style=""font-size:12pt;""><span><span><span style=""color:#000000;"">Хотите сохранить молодость и красоту вашей кожи на долгие годы? </span></span></span></span><span style=""font-size:11pt;""><span><span><span style=""font-size:12pt;""><span><span><span style=""color:#000000;"">Ухаживайте за ней!</span></span></span></span></span></span></span></p>

<p><span style=""font-size:12pt;""><span><span><span style=""color:#000000;"">На мастер-классе вы узнаете: как правильно ухаживать за лицом, как подобрать косметику и правильно ее наносить, как выглядеть моложе своих лет. Ведущая МК - Алина Родичева, консультант, бьюти-эксперт. Проводит в рамках социальных проектов мастер-классы по красоте и уходу за собой, целью которых является поддержка женщин.</span></span></span></span></p>
",Библиотека Кировских островов,Красота и здоровье,0,featured
